"state","lga","intervention","intervention_mix_to_show","intervention_summary","plan","plan_description"
"Adamawa","Toungo","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Toungo","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Toungo","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Toungo","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Toungo","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Toungo","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola North","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Adamawa","Yola South","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Alkaleri","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bauchi","itn_routine_urban","ITN Routine Urban","CM + IPTp + SMC + Vaccine + LSM + ITN Routine Urban","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Bogoro","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Damban","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Darazo","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Dass","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Gamawa","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ganjuwa","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Giade","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Itas/Gadau","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Jama'are","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Katagum","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Kirfi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Misau","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Ningi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Shira","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Tafawa Balewa","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Toro","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Warji","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Bauchi","Zaki","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Borno","Abadam","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
"Borno","Abadam","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","plan 4","Removal of Urban ITN Campaigns"
