"state","lga","intervention","standardised_intervention","full_name","value","currency"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM AL Procurement",317593199.411801,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM AL Procurement",198495.749632376,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",8961400.70846963,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5600.87544279352,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",35845602.8338785,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",22403.5017711741,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RAS Distribution",157253.528168073,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RAS Distribution",98.2834551050456,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RAS Prcurement",629014.112672294,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RAS Prcurement",393.133820420184,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RDT Kits Distribution",18604092.4161848,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RDT Kits Distribution",11627.5577601155,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RDT Kits Procurement",74416369.6647391,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM RDT Kits Procurement",46510.2310404619,"USD"
"Rivers","Degema","IPTp","iptp","IPTp SP Distribution",7538570.41846146,"Naira"
"Rivers","Degema","IPTp","iptp","IPTp SP Distribution",4711.60651153841,"USD"
"Rivers","Degema","IPTp","iptp","IPTp SP Procurement",30154281.6738458,"Naira"
"Rivers","Degema","IPTp","iptp","IPTp SP Procurement",18846.4260461536,"USD"
"Rivers","Degema","ITN Routine","itn_routine","ITN Routine Net Operational",32027689.9402973,"Naira"
"Rivers","Degema","ITN Routine","itn_routine","ITN Routine Net Operational",20017.3062126858,"USD"
"Rivers","Degema","ITN Routine","itn_routine","ITN Routine Net Procurement",128110759.761189,"Naira"
"Rivers","Degema","ITN Routine","itn_routine","ITN Routine Net Procurement",80069.2248507431,"USD"
"Rivers","Degema","Malaria Vaccine","vacc","Malaria Vaccine Operational",20339378.2241305,"Naira"
"Rivers","Degema","Malaria Vaccine","vacc","Malaria Vaccine Operational",12712.1113900816,"USD"
"Rivers","Degema","Malaria Vaccine","vacc","Malaria Vaccine Procurement",347339624.719737,"Naira"
"Rivers","Degema","Malaria Vaccine","vacc","Malaria Vaccine Procurement",217087.265449836,"USD"
"Rivers","Degema","PMC","pmc","PMC Distribution",4906080.47971799,"Naira"
"Rivers","Degema","PMC","pmc","PMC Distribution",3066.30029982374,"USD"
"Rivers","Degema","PMC","pmc","PMC SP Procurement",141609295.661983,"Naira"
"Rivers","Degema","PMC","pmc","PMC SP Procurement",88505.8097887394,"USD"
"Rivers","Degema","Private Sector Case Management","cm_private","CM Private",847791859.857448,"Naira"
"Rivers","Degema","Private Sector Case Management","cm_private","CM Private",529869.912410905,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM AL Distribution",92134055.5737706,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM AL Distribution",57583.7847336066,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM AL Procurement",368536222.295082,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM AL Procurement",230335.138934426,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",10398839.6782062,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6499.27479887888,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",41595358.7128246,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",25997.0991955154,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RAS Distribution",182477.525718335,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RAS Distribution",114.048453573959,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RAS Prcurement",729910.102873339,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RAS Prcurement",456.193814295837,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RDT Kits Distribution",21588251.7351994,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RDT Kits Distribution",13492.6573344996,"USD"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RDT Kits Procurement",86353006.9407975,"Naira"
"Rivers","Degema","Public Sector Case Management","cm_public","CM RDT Kits Procurement",53970.6293379984,"USD"
"Rivers","Eleme","IPTp","iptp","IPTp SP Distribution",5747416.94159491,"Naira"
"Rivers","Eleme","IPTp","iptp","IPTp SP Distribution",3592.13558849682,"USD"
"Rivers","Eleme","IPTp","iptp","IPTp SP Procurement",22989667.7663797,"Naira"
"Rivers","Eleme","IPTp","iptp","IPTp SP Procurement",14368.5423539873,"USD"
"Rivers","Eleme","ITN Routine","itn_routine","ITN Routine Net Operational",24417956.9261863,"Naira"
"Rivers","Eleme","ITN Routine","itn_routine","ITN Routine Net Operational",15261.2230788664,"USD"
"Rivers","Eleme","ITN Routine","itn_routine","ITN Routine Net Procurement",97671827.7047451,"Naira"
"Rivers","Eleme","ITN Routine","itn_routine","ITN Routine Net Procurement",61044.8923154657,"USD"
"Rivers","Eleme","Malaria Vaccine","vacc","Malaria Vaccine Operational",15506771.2441336,"Naira"
"Rivers","Eleme","Malaria Vaccine","vacc","Malaria Vaccine Operational",9691.7320275835,"USD"
"Rivers","Eleme","Malaria Vaccine","vacc","Malaria Vaccine Procurement",264812230.010164,"Naira"
"Rivers","Eleme","Malaria Vaccine","vacc","Malaria Vaccine Procurement",165507.643756352,"USD"
"Rivers","Eleme","PMC","pmc","PMC Distribution",3740402.82185413,"Naira"
"Rivers","Eleme","PMC","pmc","PMC Distribution",2337.75176365883,"USD"
"Rivers","Eleme","PMC","pmc","PMC SP Procurement",107963130.911645,"Naira"
"Rivers","Eleme","PMC","pmc","PMC SP Procurement",67476.9568197781,"USD"
"Rivers","Eleme","Private Sector Case Management","cm_private","CM Private",646357734.665216,"Naira"
"Rivers","Eleme","Private Sector Case Management","cm_private","CM Private",403973.58416576,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM AL Distribution",70243136.6304871,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM AL Distribution",43901.9603940544,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM AL Procurement",280972546.521948,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM AL Procurement",175607.841576217,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",7928090.3436396,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4955.05646477475,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",31712361.3745584,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",19820.225859099,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RAS Distribution",139121.128351537,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RAS Distribution",86.9507052197106,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RAS Prcurement",556484.513406149,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RAS Prcurement",347.802820878843,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RDT Kits Distribution",16458914.2071878,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RDT Kits Distribution",10286.8213794924,"USD"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RDT Kits Procurement",65835656.8287511,"Naira"
"Rivers","Eleme","Public Sector Case Management","cm_public","CM RDT Kits Procurement",41147.2855179694,"USD"
"Rivers","Emohua","IPTp","iptp","IPTp SP Distribution",6075682.76615587,"Naira"
"Rivers","Emohua","IPTp","iptp","IPTp SP Distribution",3797.30172884742,"USD"
"Rivers","Emohua","IPTp","iptp","IPTp SP Procurement",24302731.0646235,"Naira"
"Rivers","Emohua","IPTp","iptp","IPTp SP Procurement",15189.2069153897,"USD"
"Rivers","Emohua","ITN Routine","itn_routine","ITN Routine Net Operational",25812597.4831395,"Naira"
"Rivers","Emohua","ITN Routine","itn_routine","ITN Routine Net Operational",16132.8734269622,"USD"
"Rivers","Emohua","ITN Routine","itn_routine","ITN Routine Net Procurement",103250389.932558,"Naira"
"Rivers","Emohua","ITN Routine","itn_routine","ITN Routine Net Procurement",64531.4937078487,"USD"
"Rivers","Emohua","Malaria Vaccine","vacc","Malaria Vaccine Operational",16392446.1656612,"Naira"
"Rivers","Emohua","Malaria Vaccine","vacc","Malaria Vaccine Operational",10245.2788535382,"USD"
"Rivers","Emohua","Malaria Vaccine","vacc","Malaria Vaccine Procurement",279937077.558459,"Naira"
"Rivers","Emohua","Malaria Vaccine","vacc","Malaria Vaccine Procurement",174960.673474037,"USD"
"Rivers","Emohua","PMC","pmc","PMC Distribution",3954037.29956531,"Naira"
"Rivers","Emohua","PMC","pmc","PMC Distribution",2471.27331222832,"USD"
"Rivers","Emohua","PMC","pmc","PMC SP Procurement",114129484.693011,"Naira"
"Rivers","Emohua","PMC","pmc","PMC SP Procurement",71330.9279331319,"USD"
"Rivers","Emohua","Private Sector Case Management","cm_private","CM Private",683274693.516012,"Naira"
"Rivers","Emohua","Private Sector Case Management","cm_private","CM Private",427046.683447507,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM AL Distribution",74255099.1173004,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM AL Distribution",46409.4369483128,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM AL Procurement",297020396.469202,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM AL Procurement",185637.747793251,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",8380906.12859053,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5238.06633036908,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",33523624.5143621,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",20952.2653214763,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RAS Distribution",147067.082573452,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RAS Distribution",91.9169266084075,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RAS Prcurement",588268.330293806,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RAS Prcurement",367.667706433629,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RDT Kits Distribution",17398971.12293,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RDT Kits Distribution",10874.3569518313,"USD"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RDT Kits Procurement",69595884.49172,"Naira"
"Rivers","Emohua","Public Sector Case Management","cm_public","CM RDT Kits Procurement",43497.427807325,"USD"
"Rivers","Etche","IPTp","iptp","IPTp SP Distribution",7552833.64861821,"Naira"
"Rivers","Etche","IPTp","iptp","IPTp SP Distribution",4720.52103038638,"USD"
"Rivers","Etche","IPTp","iptp","IPTp SP Procurement",30211334.5944728,"Naira"
"Rivers","Etche","IPTp","iptp","IPTp SP Procurement",18882.0841215455,"USD"
"Rivers","Etche","ITN Routine","itn_routine","ITN Routine Net Operational",32088287.4127158,"Naira"
"Rivers","Etche","ITN Routine","itn_routine","ITN Routine Net Operational",20055.1796329474,"USD"
"Rivers","Etche","ITN Routine","itn_routine","ITN Routine Net Procurement",128353149.650863,"Naira"
"Rivers","Etche","ITN Routine","itn_routine","ITN Routine Net Procurement",80220.7185317894,"USD"
"Rivers","Etche","Malaria Vaccine","vacc","Malaria Vaccine Operational",20377861.0155289,"Naira"
"Rivers","Etche","Malaria Vaccine","vacc","Malaria Vaccine Operational",12736.1631347056,"USD"
"Rivers","Etche","Malaria Vaccine","vacc","Malaria Vaccine Procurement",347996803.035377,"Naira"
"Rivers","Etche","Malaria Vaccine","vacc","Malaria Vaccine Procurement",217498.001897111,"USD"
"Rivers","Etche","PMC","pmc","PMC Distribution",4915362.94989011,"Naira"
"Rivers","Etche","PMC","pmc","PMC Distribution",3072.10184368132,"USD"
"Rivers","Etche","PMC","pmc","PMC SP Procurement",141877225.238049,"Naira"
"Rivers","Etche","PMC","pmc","PMC SP Procurement",88673.2657737806,"USD"
"Rivers","Etche","Private Sector Case Management","cm_private","CM Private",849395910.725309,"Naira"
"Rivers","Etche","Private Sector Case Management","cm_private","CM Private",530872.444203318,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM AL Distribution",92308376.3225302,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM AL Distribution",57692.7352015814,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM AL Procurement",369233505.290121,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM AL Procurement",230770.940806326,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",10418514.6345255,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6511.57164657844,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",41674058.5381019,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",26046.2865863137,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RAS Distribution",182822.779367671,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RAS Distribution",114.264237104794,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RAS Prcurement",731291.117470686,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RAS Prcurement",457.056948419179,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RDT Kits Distribution",21629097.4375128,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RDT Kits Distribution",13518.1858984455,"USD"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RDT Kits Procurement",86516389.7500511,"Naira"
"Rivers","Etche","Public Sector Case Management","cm_public","CM RDT Kits Procurement",54072.7435937819,"USD"
"Rivers","Gokana","IPTp","iptp","IPTp SP Distribution",7065526.76406791,"Naira"
"Rivers","Gokana","IPTp","iptp","IPTp SP Distribution",4415.95422754244,"USD"
"Rivers","Gokana","IPTp","iptp","IPTp SP Procurement",28262107.0562716,"Naira"
"Rivers","Gokana","IPTp","iptp","IPTp SP Procurement",17663.8169101697,"USD"
"Rivers","Gokana","ITN Routine","itn_routine","ITN Routine Net Operational",30017959.3614014,"Naira"
"Rivers","Gokana","ITN Routine","itn_routine","ITN Routine Net Operational",18761.2246008759,"USD"
"Rivers","Gokana","ITN Routine","itn_routine","ITN Routine Net Procurement",120071837.445606,"Naira"
"Rivers","Gokana","ITN Routine","itn_routine","ITN Routine Net Procurement",75044.8984035037,"USD"
"Rivers","Gokana","Malaria Vaccine","vacc","Malaria Vaccine Operational",19063086.6636414,"Naira"
"Rivers","Gokana","Malaria Vaccine","vacc","Malaria Vaccine Operational",11914.4291647759,"USD"
"Rivers","Gokana","Malaria Vaccine","vacc","Malaria Vaccine Procurement",325544138.80231,"Naira"
"Rivers","Gokana","Malaria Vaccine","vacc","Malaria Vaccine Procurement",203465.086751444,"USD"
"Rivers","Gokana","PMC","pmc","PMC Distribution",4598224.99650977,"Naira"
"Rivers","Gokana","PMC","pmc","PMC Distribution",2873.89062281861,"USD"
"Rivers","Gokana","PMC","pmc","PMC SP Procurement",132723343.154065,"Naira"
"Rivers","Gokana","PMC","pmc","PMC SP Procurement",82952.0894712906,"USD"
"Rivers","Gokana","Private Sector Case Management","cm_private","CM Private",794593105.01529,"Naira"
"Rivers","Gokana","Private Sector Case Management","cm_private","CM Private",496620.690634556,"USD"
